NEW_EVENT_TAG,Games Cube December,17 Dec 2017,3
Scott Norwood,Disciples of Tzeentch
Chris Tot,Seraphon
Eric Caramancion,Ironjawz
Nathan Princi,Blades of Khorne
Zac Wilson,Seraphon
Brody Burger,Stormcast Eternals
Anthony Magro,Disciples of Tzeentch
Nishan Aratoon,Sylvaneth
Shaun Ratcliffe,Disciples of Tzeentch
Ben Camden,Sylvaneth
Deke Johnstone,Death
Simon Ross,Sylvaneth
Steve Apostolakis,Free Peoples
Thomas Holdsworth,Maggotkin of Nurgle
Robert Reimers,Stormcast Eternals
Bradley Baker,Flesh Eater Courts
Ken Van't Schip,Nighthaunt
Benjamin Spinetti,Kharadron Overlords
Michael Healy,Blades of Khorne
Hayden Coker,Blades of Khorne
Keith Williamson,Blades of Khorne
