NEW_EVENT_TAG,Bendigo,6 Oct 2019,5
Charles Black,Skaventide
Rhys McGlinn,Legion of Azgorh
Michael Clarke,Order
Dalton Copeland,Gloomspite Gitz
Lachlan McLean,Gloomspite Gitz
Joel Graham,Skaventide
Matt Kent,Hedonites of Slaanesh
Joel McGrath,Stormcast Eternals
Hayden Franhuisen,Hedonites of Slaanesh
Tyson Gleeson,Idoneth Deepkin
Peter Atkinson,Bonesplitterz
Jason Brown,Flesh Eater Courts
Patrick Nevan,Blades of Khorne
Kyle Hoffman,Blades of Khorne
Christian Wear,Order Draconis
Tyson Braithwaite,Legion of Blood
Tristan Smith,Daughters of Khaine
Nathan Shuttleworth,Flesh Eater Courts
David Cunning,Skaventide
Michael Beven,Skaventide
Travis Braithwaite,Ironjawz
Alex Sobiecki,Idoneth Deepkin
Andreas Nicolay,Skaventide
Corey Beilharz,Disciples of Tzeentch
Cory Ford,Blades of Khorne
Andrew Frankhuisen,Ironjawz
Colin Green,Daughters of Khaine
Phillip Smith,Sylvaneth
Jason Spinks,Gloomspite Gitz
Nick Palmrose,Sylvaneth
Shaun Kerr,Flesh Eater Courts
Stephen Binek,Beastclaw Raiders
Jack Norman,Idoneth Deepkin
Ben Murray,Seraphon
Jarrad Coots,Skaventide
Josh Clark,Grand Host of Nagash
Jess Hutchins,Stormcast Eternals
Kameron Ritchie,Legion of Night
Richard Scott,Nighthaunt
