NEW_EVENT_TAG,Games Cube November,17 Nov 2017,3
Brody Burger,Stormcast Eternals
Scott Norwood,Disciples of Tzeentch
Eric Caramancion,Ironjawz
Michael Healy,Blades of Khorne
Brad Forster,Death
Thomas Holdsworth,Clan Pestilens
Anthony Magro,Free Peoples
Shaun Ratcliffe,Disciples of Tzeentch
Kieran Askins,Disciples of Tzeentch
Richard Hill,Legion of Azgorh
Deke Johnstone,Soulblight
Henry Tu,Seraphon
Vince Cruz,Chaos
Ben Camden,Sylvaneth
Robert Karlen,Nurgle Rotbringers
Daniel Worthington,Swifthawk Agents
Daniel Picard,Stormcast Eternals
Jared Fuchs,Order
Bradley Baker,Flesh Eater Courts
Michael Pene,Chaos
Andreas Cooper,Stormcast Eternals
Simon Ross,Sylvaneth
Edward Happer,Destruction
Lucas Jones,Nighthaunt
