NEW_EVENT_TAG,Castle Assault,16 Nov 2019,5
Steve Gibb,Skaventide
Benjamin Spinetti,Idoneth Deepkin
Jim Wallace,Nighthaunt
Ken Van't Schip,Hedonites of Slaanesh
Liam Burnett,Sylvaneth
Hayden Ford,Idoneth Deepkin
John Hammond,Hedonites of Slaanesh
Jordan Burgess,Maggotkin of Nurgle
Jett Griffiths,Bonesplitterz
Alex Murray,Cities of Sigmar
Kendall Williams,Bonesplitterz
Charles Black,Cities of Sigmar
Zac Manning,Ironjawz
Isaac Meers,Flesh Eater Courts
David Corcoran,Skaventide
Craig Anderson,Everchosen
Tero Kanko,Ironjawz
Jacob Meers,Blades of Khorne
Douglas Thomson,Skaventide
Anthony Magro,Cities of Sigmar
Peter Pretyman,Bonesplitterz
Kent Hau,Nighthaunt
Dean Olson,Maggotkin of Nurgle
Daniel Heagney,Nighthaunt
