NEW_EVENT_TAG,Herocon,8 Dec 2019,5
Patrick Carter,Ironjawz
Conor Carey,Blades of Khorne
David Kerr,Ogre Mawtribes
Carl Frankel,Fyreslayers
Jarryd Wilson,Stormcast Eternals
Anthoney Whitlock,Ironjawz
Brendan Chamberlain,Nighthaunt
Nick Cambridge,Ossiarch Bonereapers
Ryan Hooper,Sylvaneth
Josh Bonser,Skaventide
Tim Macdivitt,Gloomspite Gitz
James Shaman,Grand Host of Nagash
Cameron Richens,Seraphon
Tim Davis,Skaventide
Gavin Woodrow,Fyreslayers
Alistair Ashley,Ogre Mawtribes
Guy Vincent,Nighthaunt
Chris Wilcox,Beasts of Chaos
Jessica Thompson,Seraphon
Jarrod Hamilton,Cities of Sigmar
