NEW_EVENT_TAG,Sydney Slaughter,9 Jun 2018,5
David Kerr,Maggotkin of Nurgle
Dan Brewer,Chaos
Adam Burt,Blades of Khorne
Matt Campbell,Blades of Khorne
Thomas Holdsworth,Maggotkin of Nurgle
Liam Burnett,Daughters of Khaine
Andrew Bigwood,Order
Dan Saye,Destruction
Jordan Goodchild,Stormcast Eternals
Steven Drury,Idoneth Deepkin
Anthony Magro,Legion of Night
Brod McMurdo,Maggotkin of Nurgle
Chris Tot,Maggotkin of Nurgle
Ryan Kirby,Warherd
Robert Reimers,Daughters of Khaine
Zac Wilson,Seraphon
Brogan Clark,Stormcast Eternals
Aedon Talsma,Order
Jamie Kelly,Order
Dean Matthews,Greenskinz
Joshua Foster,Maggotkin of Nurgle
Travis Cooper,Sylvaneth
Chris Stratford,Grand Host of Nagash
Hayden Walker,Sylvaneth
Ty Swan,Wanderers
Mike Le Roux,Fyreslayers
Davey Keegan,Seraphon
Scott Norwood,Disciples of Tzeentch
Tim Davis,Legion of Sacrament
Clint Mallet,Legion of Night
Benjamin Spinetti,Kharadron Overlords
Paul Jackson,Blades of Khorne
Pasquale Barilla,Chaos
Josh Best,Fyreslayers
Kyle Brown,Seraphon
Lachlan Clark,Disciples of Tzeentch
Jason Harris,Fyreslayers
Braiden Graw,Host of Slaanesh
Peter Pretyman,Destruction
Ethan McDonald,Order
Jakeb Sparke,Disciples of Tzeentch
