NEW_EVENT_TAG,Blades ,16 Feb 2019,3
Dion Murden,Idoneth Deepkin
Andrew Wright,Fyreslayers
Hayden Walker,Sylvaneth
Matthew Gammie,Wanderers
Jake Craig,Flesh Eater Courts
Michael Creighton,Grand Host of Nagash
Robert Tagliaro,Maggotkin of Nurgle
Ryan Zalewski,Beasts of Chaos
Elisabeth Lockhart,Legion of Blood
Jason Harris,Fyreslayers
Gary Houschildt,Grand Host of Nagash
Ryan Shanks,Beasts of Chaos
Scott Kutzer,Idoneth Deepkin
Keaghan Watson,Stormcast Eternals
Sam Garlejo,Flesh Eater Courts
Nick Cambridge,Seraphon
Kieran Weier,Stormcast Eternals
Brady Abberton,Wanderers
James Shaman,Grand Host of Nagash
Vincent Roughley,Chaos
