NEW_EVENT_TAG,Gamecube March,19 Mar 2017,3
Eric Caramancion,Destruction
Matt Campbell,Destruction
Ashley McEwan,Disciples of Tzeentch
Dan Saye,Order
James Maybury,Death
Ethan McDonald,Disciples of Tzeentch
Michael Pene,Chaos
Chris Tot,Slaves to Darkness
Samuel O'Neill,Sylvaneth
Chris Welfare,Sylvaneth
Liam Burnett,Sylvaneth
Alex King,Death
Deke Johnstone,Order
Thomas Holdsworth,Chaos
Scott Hunt,Chaos
Dan Brewer,Chaos
Robert Karlen,Chaos
David Stevens,Order
Jett Griffiths,Ironjawz
Richard Hill,Chaos
Paul Grixti,Order
Lucas Jones,Death
Dan Balocco,Order
Steve Kassem,Order
