NEW_EVENT_TAG,Sydney GT,30 Sep 2018,5
Hayden Walker,Daughters of Khaine
Chris Tot,Maggotkin of Nurgle
David Kerr,Stormcast Eternals
Dan Brewer,Tomb Kings
Michael Beven,Chaos
Thomas Holdsworth,Clan Pestilens
Charles Black,Sylvaneth
Joel Hennesy,Destruction
Sam Morgan,Daughters of Khaine
Gabriele Dello,Legion of Sacrament
Ethan McDonald,Order
Dan Saye,The Living City
Chris Welfare,Sylvaneth
Brod McMurdo,Maggotkin of Nurgle
Nathan Princi,Blades of Khorne
Jesse Perkins,Daughters of Khaine
Robert Reimers,Stormcast Eternals
Steven Drury,Idoneth Deepkin
Mathew Tyrrell,Legion of Blood
Andrew Sherman,Nighthaunt
Bryce Woodly,Blades of Khorne
Alexander Krohn,Kharadron Overlords
Richard Hill,Legion of Azgorh
Kieran Askins,Sylvaneth
Liam Burnett,Sylvaneth
Ty Swan,Wanderers
Andreas Nicolay,Maggotkin of Nurgle
Andrew Bigwood,Order Serpentis
Jordan Goodchild,Stormcast Eternals
Michael Clarke,Order
Keith Williamson,Stormcast Eternals
Benjamin Spinetti,Kharadron Overlords
Jett Griffiths,Bonesplitterz
Damian Newsome,Beastclaw Raiders
Brogan Clark,Stormcast Eternals
Deke Johnstone,Nighthaunt
James Moorhouse,Order Draconis
David Hurley,Grand Host of Nagash
Aaron Harwood,Tomb Kings
Alex Whitfield,Nighthaunt
Daniel Worthington,Order
Adam Kakwah,Ironjawz
Robert Kern,Chaos
Ranjith Jayasinghe,Tomb Kings
Nick Ward,Nighthaunt
Mitchell Hynes,Flesh Eater Courts
Peter Pretyman,Destruction
Jason Harris,Fyreslayers
Alex Pavlich,Legion of Sacrament
Jason Tipping,Nighthaunt
Daniellorddoyle,Blades of Khorne
Kris Becker,Sylvaneth
Bradley Baker,Flesh Eater Courts
Chris Thomas,Beasts of Chaos
Tristan Smith,Stormcast Eternals
Ralph Hughes,The Living City
Paul Grixti,Bretonnians
Joshua Foster,Beasts of Chaos
Matt Campbell,Stoneklaw
Kyle Brown,Clan Skryre
Steve Kassem,Nighthaunt
Michael Pene,Grand Host of Nagash
Dayne Thompson,Sylvaneth
Ben Chong Sun,Legion of Night
Peter Bickford,Stoneklaw
Oliver Price,Nighthaunt
Luke Taylor,Disciples of Tzeentch
Ben Klok,Nighthaunt
Mat Holt,Gutbusters
Alex Gordon,Disciples of Tzeentch
Neil Ranger,Destruction
