NEW_EVENT_TAG,Call to Glory,27 Jan 2018,5
Adam Burt,Stormcast Eternals
David Kerr,Maggotkin of Nurgle
Chris Tot,Seraphon
Tim Macdivitt,Fyreslayers
Ashley McEwan,Disciples of Tzeentch
Luke Taylor,Disciples of Tzeentch
Dan Saye,Dispossessed
Joel McGrath,Stormcast Eternals
Scott Norwood,Disciples of Tzeentch
Robert Reimers,Stormcast Eternals
Hayden Walker,Disciples of Tzeentch
Shaun Ratcliffe,Disciples of Tzeentch
Daniel Picard,Stormcast Eternals
Chris Stratford,Kharadron Overlords
Jett Griffiths,Bonesplitterz
Ben Liekefett,Blades of Khorne
Dean Matthews,Seraphon
Matthew Gammie,Wanderers
Alistair Webster,Stormcast Eternals
John Lampe,Stormcast Eternals
Blake Kerwick,Death
Peter Atkinson,Ironjawz
Alex Sobiecki,Disciples of Tzeentch
Michael Thomson,Deathlords
Josh Maher,Nighthaunt
Matt Campbell,Blades of Khorne
Richard Hill,Fyreslayers
Akeem Wallace,Stormcast Eternals
Michael Beven,Chaos
Anthony Magro,Free Peoples
Marty Ellis,Ironjawz
Chris Welfare,Blades of Khorne
Dan Brewer,Chaos
Thomas Holdsworth,Clan Moulder
David Hurley,Death
Ben Zagami,Disciples of Tzeentch
Benjamin Spinetti,Kharadron Overlords
Aaron McLeod,Seraphon
Dalton Copeland,Maggotkin of Nurgle
Keith Williamson,Order
Brod McMurdo,Ironjawz
Jordan Clark,Clan Skryre
Zac Wilson,Seraphon
Liam Burnett,Sylvaneth
Matthew Paolacci,Stormcast Eternals
Jason Harris,Fyreslayers
Alex Morris,Stormcast Eternals
David Buras,Maggotkin of Nurgle
Mathew Tyrrell,Beastclaw Raiders
Jemma Shepherd,Ironjawz
Colin Green,Disciples of Tzeentch
Braiden Graw,Sylvaneth
Mike Le Roux,Fyreslayers
Cory Ford,Blades of Khorne
James Shaman,Clan Skryre
Jesse Gough,Stormcast Eternals
Eric Caramancion,Ironjawz
Paul Jackson,Maggotkin of Nurgle
Bradley Baker,Flesh Eater Courts
Joshua Foster,Warherd
Jesse Perkins,Stormcast Eternals
Travis Cooper,Sylvaneth
Josh Best,Fyreslayers
Mathew Weiss,Free Peoples
Kyle Brown,Seraphon
Shaun Kerr,Spiderfang Grots
Matt Edwards,Maggotkin of Nurgle
Nathan Princi,Blades of Khorne
Davey Keegan,Sylvaneth
Daniel Worthington,Order
Glen Egerton,Ironjawz
Zeke White,Spiderfang Grots
Mat Holt,Chaos
Michael Creighton,Flesh Eater Courts
Adam McAninly,Stormcast Eternals
Kameron Ritchie,Free Peoples
Samuel Wylie,Stormcast Eternals
Ben Camden,Sylvaneth
Edward Happer,Moonclan Grots
Zenith Mills,Order
Brogan Clark,Stormcast Eternals
Mark Warhurst,Maggotkin of Nurgle
Darren Free,Stormcast Eternals
Samuel O'Neill,Maggotkin of Nurgle
Michael O'Brien,Death
Michael Healy,Deathlords
Lachlan Clark,Disciples of Tzeentch
Patrick Murray,Death
James Maybury,Nighthaunt
Liam Whelan,Death
Matthew Campi,Death
Zoran Tillers,Disciples of Tzeentch
Tristan Smith,Stormcast Eternals
Andrew Macdivitt,Ironjawz
Corey Beilharz,Disciples of Tzeentch
Adam Bedson,Stormcast Eternals
Zachary Sindelar,Order
Tom Watson,Kharadron Overlords
Noel Leslie,Sylvaneth
Craig Miller,Beastclaw Raiders
Joshua Alliman,Beastclaw Raiders
Scott Ryan,Flesh Eater Courts
Peter Bickford,Moonclan Grots
John Dickie,Flesh Eater Courts
