NEW_EVENT_TAG,Ardfists,23 Jun 2018,5
Justin Shearer,Stormcast Eternals
Liam Burnett,Daughters of Khaine
Dalton Copeland,Maggotkin of Nurgle
Adam Burt,Blades of Khorne
Ben Zagami,Disciples of Tzeentch
Michael Thomson,Grand Host of Nagash
Benjamin Spinetti,Kharadron Overlords
Danny Carroll,Stormcast Eternals
Jesse Perkins,Stormcast Eternals
Mathew Tyrrell,Grand Host of Nagash
Sam Morgan,Daughters of Khaine
Tyson Gleeson,Disciples of Tzeentch
Cory Ford,Blades of Khorne
Tristan Smith,Stormcast Eternals
Travis Cooper,Sylvaneth
Joshua Bohlmann,Nighthaunt
Joel McGrath,Warherd
Thomas Holdsworth,Clan Pestilens
Peter Atkinson,Gutbusters
Brendan Dougherty,Sylvaneth
Luke Stopp,Kharadron Overlords
Luke Ingram,Legion of Night
James Anderson,Brayherd
Ashley Bravington,Ironjawz
Jayden Rusic,Host of Slaanesh
Rohit Thomas,Sylvaneth
Jakeb Sparke,Disciples of Tzeentch
