NEW_EVENT_TAG,Brizhammer 4,31 Aug 2019,5
Luke McFadden,Idoneth Deepkin
Corey Papiniemi,Skaventide
Dan Corkran,Disciples of Tzeentch
Hayden Walker,Hedonites of Slaanesh
Ryan Hooper,Hedonites of Slaanesh
Paul Jackson,Maggotkin of Nurgle
Nick Cambridge,Daughters of Khaine
Ken Sattler,Flesh Eater Courts
Matt Hibble,Idoneth Deepkin
Josh Maher,Legion of Sacrament
Sean Hortin,Ironjawz
Matthew Gammie,Bonesplitterz
Jack Solomons,Stormcast Eternals
James Shaman,Flesh Eater Courts
Jye Callanan,Grand Host of Nagash
Tim Macdivitt,Nighthaunt
Tyler Macdonald,Blades of Khorne
Jemma Shepherd,Flesh Eater Courts
Anthony Magro,Gloomspite Gitz
Matt Davis,Sylvaneth
Chris Wilcox,Beasts of Chaos
Connor Armstrong,Dispossessed
Elisabeth Lockhart,Skaventide
Nick Bentley,Nighthaunt
Jessica Thompson,Seraphon
Brodie Mortimer,Ironjawz
Wes Graham,Kharadron Overlords
Jarrod Hamilton,Nighthaunt
Dean Matthews,Destruction
Davey Keegan,Nighthaunt
David Kerr,Darkling Covens
Cameron McCormack,Blades of Khorne
