Jan2020,Disciples of Tzeentch,71.6894157406,20,2.05347728480027
Jan2020,Mawtribes,45.5318408847,24,0.08746413635174007
Jan2020,Idoneth Deepkin,63.6830651176,13,2.8486901220755456
Jan2020,Slaves to Darkness,46.8918765587,12,-1.734198366133355
Jan2020,Ossiarch Bonereapers,62.4826488174,21,0.7884829307859771
Jan2020,Fyreslayers,64.4760227164,9,1.4101595313108752
Jan2020,Nighthaunt,50.0,5,-1.1832850045301833
Jan2020,Flesh Eater Courts,40.5693782752,9,1.640250865557864
Jan2020,Ironjawz,44.7788771873,21,-0.8767443492236676
Jan2020,Bonesplitterz,61.4729251145,7,-2.6291673505270374
Jan2020,Kharadron Overlords,46.3030021784,7,-4.014311771506219
Jan2020,Hosts of Slaanesh,57.8815292337,9,2.1013782347774352
Jan2020,Skaven,27.3605247108,4,0.8092001041367116
Jan2020,Cities of Sigmar,38.806150779,15,0.6688765412759011
Jan2020,Tomb Kings,54.354746906,1,2.0839907414619785
Jan2020,Stormcast Eternals,46.8299389314,13,-0.25187402724492786
Jan2020,Blades of Khorne,33.560008579,4,0.6210326331069035
Jan2020,Hedonites of Slaanesh,21.549461421,3,3.6915096514803896
Jan2020,Gloomspite Gitz,36.256138429,10,-1.4227587753402278
Jan2020,Seraphon,50.0510810413,4,0.776758173903659
Jan2020,Legions of Nagash,27.0103499001,1,2.3720556089956077
Jan2020,Sylvaneth,46.0419384782,8,0.48947393319747146
Jan2020,Maggotkin of Nurgle,37.0156306376,7,-0.31240896446467825
Jan2020,Daughters of Khaine,61.9788074158,5,3.538885819577286
Jan2020,Khorne Bloodbound,38.5270748855,7,-5.805093373725419
Jan2020,Big Waaagh,44.2026480502,7,3.4684739689516713
Jan2020,Grand Host of Nagash,29.8531615261,4,1.2087013258021955
Jan2020,Order,54.9711135626,2,-1.6998316087722574
Jan2020,Skaventide,52.5975058788,4,1.75118049229379
Jan2020,Beasts of Chaos,45.2511639696,5,-1.2019918459940704
Jan2020,Legion of Night,49.2193041207,2,-0.37430431671423336
Jan2020,Legion of Grief,34.0541822385,1,-1.1682589288393883
Jan2020,Wanderers,22.0964644963,1,-5.5372949364417385
Jan2020,Tempests Eye,68.3416035572,1,-6.7771148190126675
Jan2020,Hammerhal,65.458438418,1,0
Jan2020,Hallowheart,54.7488360304,1,0
Dec2019,Bonesplitterz,62.7409464153,3,-2.7670582987138066
Dec2019,Blades of Khorne,66.9125611959,7,0.33815438514539436
Dec2019,Hosts of Slaanesh,60.781497494,4,2.092346532681227
Dec2019,Skaventide,70.0208404531,1,1.946739895237126
Dec2019,Ossiarch Bonereapers,63.1767573473,11,3.0833406213641807
Dec2019,Cities of Sigmar,58.9010362869,11,0.4210774117302855
Dec2019,Mawtribes,45.026177517,7,0.36342132111101866
Dec2019,Legion of Azgorh,48.8239781119,2,1.6836905414765133
Dec2019,Stormcast Eternals,29.4863744438,10,-0.25920989233477454
Dec2019,Fyreslayers,33.0874388041,1,1.1878780588057127
Dec2019,Big Waaagh,55.7973519498,7,7.71030377421035
Dec2019,Idoneth Deepkin,69.7081749571,3,3.0782638124130006
Dec2019,Gloomspite Gitz,37.8930642351,12,-1.2179808919666832
Dec2019,Skaven,76.5773984787,3,1.5489745163186237
Dec2019,Flesh Eater Courts,50.9972518195,9,1.7095504349567527
Dec2019,Daughters of Khaine,42.2131288365,2,3.5637732594091283
Dec2019,Grand Host of Nagash,50.0,1,1.3240141193346242
Dec2019,Maggotkin of Nurgle,43.7602216148,3,-0.20042430339407336
Dec2019,Legion of Blood,38.5270748855,1,0.8768121804875272
Dec2019,Legions of Nagash,79.5314204653,1,2.3333581388286317
Dec2019,Sylvaneth,44.788780495,4,0.5315917381128441
Dec2019,Seraphon,43.4625889338,2,0.6653337130371407
Dec2019,Legion of Grief,49.2616595365,2,-1.1518759002586778
Dec2019,Ironjawz,38.2979077081,8,-0.7831695256286032
Dec2019,Nighthaunt,41.0989637131,1,-1.2147067276431844
Dec2019,Disciples of Tzeentch,28.2645648497,1,2.0516632531907573
Dec2019,Hedonites of Slaanesh,79.6766849126,1,3.854769506423641
Nov2019,Orruk Warclans,57.4365688156,5,7.45435127891424
Nov2019,Skaventide,42.5777724743,8,2.4131309273217427
Nov2019,Hedonites of Slaanesh,71.0742639246,15,3.8832805520848264
Nov2019,Ossiarch Bonereapers,70.0208404531,3,0
Nov2019,Order,71.3112298184,1,-1.6453569207998637
Nov2019,Cities of Sigmar,54.07998134,18,-2.014129952601691
Nov2019,Idoneth Deepkin,59.8706325683,7,3.001051424300353
Nov2019,Mawtribes,53.4862957284,7,0
Nov2019,Blades of Khorne,45.2211902045,18,0.3602926200785204
Nov2019,Flesh Eater Courts,52.7682073633,17,1.7764985914182667
Nov2019,Stormcast Eternals,36.3169348824,15,-0.1779256125267135
Nov2019,Kharadron Overlords,20.8252393288,1,-3.699797668173199
Nov2019,UNKNOWN_ARMY,49.5407320387,76,0.15135586520659092
Nov2019,Ironjawz,56.0713238626,13,-0.760939385687075
Nov2019,Seraphon,43.0539816792,11,0.8691794127754194
Nov2019,Sylvaneth,53.4862957284,9,0.4949545829205329
Nov2019,Gloomspite Gitz,38.4500468152,14,-1.4637304440508663
Nov2019,Fyreslayers,39.988339904,6,1.154755139984293
Nov2019,Daughters of Khaine,56.3266762867,4,3.672256919090417
Nov2019,Nighthaunt,39.6467992679,3,-1.2508510414366587
Nov2019,Hosts of Slaanesh,78.450538579,1,2.166121737421979
Nov2019,Bonesplitterz,63.6830651176,5,-2.5539913393043725
Nov2019,Skaven,61.7768488429,12,1.141324443493414
Nov2019,Disciples of Tzeentch,48.0025829321,4,2.1805871210254404
Nov2019,Beasts of Chaos,39.6467992679,5,-1.0748495467487142
Nov2019,Legion of Night,60.3532007321,1,-0.4186611731123596
Nov2019,Legion of Sacrement,40.1293674317,3,-0.6024830047597048
Nov2019,Legion of Blood,58.5325384325,2,1.099501396771424
Nov2019,Grand Host of Nagash,42.8909733931,4,1.3787415411797463
Nov2019,Big Waaagh,65.9769974955,8,8.10055310472219
Nov2019,Beastclaw Raiders,32.1543797041,4,-0.029155781206774378
Nov2019,Death,52.2152064342,1,1.2346922145256465
Nov2019,Legion of Azgorh,50.0,1,1.9921750862164702
Nov2019,Tamurkhans Horde,47.2317926367,1,0
Nov2019,Legion of Grief,34.8679170939,1,-1.5234903017852517
Nov2019,Maggotkin of Nurgle,23.9369140866,1,-0.17953317456375692
Nov2019,Gutbusters,20.2328380964,1,-4.827670229122846
Oct2019,Seraphon,55.7244767362,9,0.5744087336157879
Oct2019,Hosts of Slaanesh,74.4168358652,3,1.660669146248039
Oct2019,Idoneth Deepkin,47.172038795,11,3.097409352016163
Oct2019,Nighthaunt,34.541561582,5,-1.0351938041221822
Oct2019,Daughters of Khaine,61.9121126509,4,3.8622843555500435
Oct2019,Big Waaagh,49.3151350849,4,0
Oct2019,Gloomspite Gitz,36.5166853982,14,-1.2496897529644184
Oct2019,Bonesplitterz,46.0297782603,5,-2.3995934616908827
Oct2019,Grand Host of Nagash,41.3422398858,3,1.512222059827813
Oct2019,Beasts of Chaos,39.1605745767,6,-0.8012037819364836
Oct2019,Ironjawz,54.8485328225,11,-0.9843490338898403
Oct2019,Cities of Sigmar,45.612118922,10,0
Oct2019,Stormcast Eternals,37.3741161108,18,-0.09306467101011766
Oct2019,Fyreslayers,54.4124429424,10,0.9177061591843
Oct2019,Flesh Eater Courts,60.262023166,13,1.6588155611843611
Oct2019,Hedonites of Slaanesh,72.879650944,11,3.807565342276413
Oct2019,Sylvaneth,43.2994249965,12,0.5182308157910321
Oct2019,Blades of Khorne,59.7697552673,10,0.2815975724268274
Oct2019,Skaventide,60.0540680076,11,2.603819236926159
Oct2019,Disciples of Tzeentch,44.8282804938,8,2.282189931978681
Oct2019,Legion of Grief,52.4973910077,2,0.47360118715717986
Oct2019,Order,46.9100308754,1,-1.5784901475659057
Oct2019,Legion of Blood,39.0928932294,1,0.9825789040295578
Oct2019,Destruction,32.4873415958,1,-0.17027899454748188
Oct2019,Legion of Sacrement,26.3912677235,1,-0.6930604720613329
Oct2019,Orruk Warclans,67.3401143394,5,0
Oct2019,Legions of Nagash,31.0509923643,8,2.744547370129425
Oct2019,Maggotkin of Nurgle,49.0566433488,3,-0.09117573355048848
Oct2019,Beastclaw Raiders,55.5933290552,2,0.16101592637204604
Oct2019,Skaven,26.5985529049,1,1.2699772666344944
Oct2019,Wanderers,22.6627352377,1,-5.146371703263199
Oct2019,Death,19.0786952853,1,1.1837785361271211
Oct2019,Kharadron Overlords,36.0188665057,1,-3.676228406184338
Oct2019,Everchosen,21.3174570872,1,-7.483524492477543
Oct2019,Slaves to Darkness,36.3169348824,1,-2.703825914130781
Sep2019,Hedonites of Slaanesh,67.8857431004,21,4.176365019216267
Sep2019,Bonesplitterz,56.8290912497,4,-2.706715368562089
Sep2019,Sylvaneth,50.6798835558,18,0.41789000550540445
Sep2019,Skaventide,61.2881835077,26,3.1175221159842796
Sep2019,Disciples of Tzeentch,38.9564289983,12,2.451834153748244
Sep2019,Daughters of Khaine,66.3230632798,11,4.087465359771705
Sep2019,Daemons of Nurgle,74.5249660512,1,-10.916374004050297
Sep2019,Idoneth Deepkin,71.1174169953,9,3.705159500512559
Sep2019,Flesh Eater Courts,36.8232426527,13,2.0592182248660893
Sep2019,Stormcast Eternals,47.0462792843,30,-0.13362435307237858
Sep2019,Beasts of Chaos,50.4533337438,7,-0.8465841939551642
Sep2019,Seraphon,58.1310391086,11,0.6084267563340099
Sep2019,Blades of Khorne,45.026177517,25,0.34359117505505626
Sep2019,Skaven,69.6896775864,2,0.43766704264593354
Sep2019,Fyreslayers,53.7523516654,14,1.0095841406792239
Sep2019,Gloomspite Gitz,37.1408576112,21,-0.7318483469935364
Sep2019,Maggotkin of Nurgle,28.9714861892,6,0.24710147379442368
Sep2019,Beastclaw Raiders,46.481045377,4,-0.29972041049118425
Sep2019,Free Peoples,46.9093459487,4,-3.3650272229172495
Sep2019,Tomb Kings,32.8437874263,1,2.232786541265294
Sep2019,Ironjawz,48.0637480215,14,-0.8981782348235215
Sep2019,Death,20.3557220836,2,1.1570790839742
Sep2019,Dispossessed,54.973822483,1,-4.686295467606401
Sep2019,Gutbusters,33.0874388041,3,-3.800861692793101
Sep2019,Darkling Covens,42.5634311844,1,-1.4028864883643726
Sep2019,Nighthaunt,27.3732698505,7,-0.9587727321792503
Sep2019,Legion of Grief,63.0447717635,6,0.43409001813035175
Sep2019,Hosts of Slaanesh,57.7086053844,1,1.6327229376200412
Sep2019,Soulblight,38.5270748855,1,-2.5077176491442987
Sep2019,Order,58.5470694645,5,-1.6829137211368665
Sep2019,Order Draconis,54.7293854916,1,-0.9851330046425549
Sep2019,Legion of Blood,32.2761982575,4,1.2362726209228228
Sep2019,Kharadron Overlords,39.3556382391,3,-3.5698081875660743
Sep2019,Destruction,34.4691929028,1,-0.13443882995165393
Sep2019,Wanderers,32.5028526991,2,-4.520773915375153
Sep2019,Grand Host of Nagash,33.7076714214,3,1.2731544370164043
Sep2019,Greywater Fastness,55.8720996371,1,0
Sep2019,Legion of Sacrement,39.6906048316,1,-0.9534849054000901
Sep2019,Devoted of Sigmar,72.6267301495,1,6.862895310923544
Sep2019,Legion of Night,54.354746906,1,-0.8721886053501708
Sep2019,Everchosen,23.8561483336,1,-4.304550743534455
Sep2019,Slaves to Darkness,19.0786952853,1,-1.9374218330952147
Aug2019,Sylvaneth,42.553822495,14,0.7269155345670005
Aug2019,Skaventide,59.3663523725,15,3.307584089568628
Aug2019,Seraphon,30.8537538726,9,0.6000549498546862
Aug2019,Ironjawz,54.05917156,12,-1.0476264817644956
Aug2019,Stormcast Eternals,48.1826082451,20,-0.06057107184222156
Aug2019,Hedonites of Slaanesh,73.2009684177,15,1.7983892430554378
Aug2019,Disciples of Tzeentch,48.8949299985,10,2.430558941172754
Aug2019,Gloomspite Gitz,37.2923259528,18,-0.5755856070259789
Aug2019,Legion of Blood,49.2085161926,6,1.6449617285933307
Aug2019,Legion of Grief,59.6350774642,6,-5.902126958207379
Aug2019,Kharadron Overlords,51.3423408231,7,-3.5794372027628705
Aug2019,Skaven,48.0098967226,10,0.25313551539317886
Aug2019,Flesh Eater Courts,57.2323080922,23,2.0234759919940277
Aug2019,Clan Pestilens,65.7440509613,1,0.481445499551318
Aug2019,Idoneth Deepkin,49.637607082,12,4.262339221156536
Aug2019,Nighthaunt,31.1755281141,6,-0.3218659553397798
Aug2019,Fyreslayers,48.903161297,10,0.9969693445143574
Aug2019,Maggotkin of Nurgle,45.7510588785,11,0.3755369460605492
Aug2019,Daughters of Khaine,40.7199022294,3,4.1553207952537985
Aug2019,Phoenix Temple,39.0721510041,1,6.462178372576094
Aug2019,Blades of Khorne,56.5116125054,14,0.4001710069094308
Aug2019,Daemons of Nurgle,32.7014991976,1,-16.627439074662675
Aug2019,Khorne Bloodbound,26.7990315823,1,-4.154494680203297
Aug2019,Chaos,24.063285416,3,-1.2887366048797328
Aug2019,Beasts of Chaos,45.1793058571,4,-1.0751354406762532
Aug2019,Bonesplitterz,50.7270774553,4,-3.0639781904484287
Aug2019,Hosts of Slaanesh,44.335519816,4,2.034658621096608
Aug2019,Beastclaw Raiders,26.127387023,1,-0.5215082112811243
Aug2019,Legions of Nagash,20.0077020763,1,2.9541302692235534
Aug2019,Grand Host of Nagash,69.5120208541,1,1.1354235997051316
Aug2019,Order,51.8155821388,4,-1.684734100605143
Aug2019,Wanderers,62.8591423888,1,-4.811088059217166
Aug2019,Destruction,29.2232306108,1,-0.14540931783395192
Aug2019,Free Peoples,41.3422398858,3,-3.488451273042456
Aug2019,Legion of Sacrement,19.0786952853,1,-0.5608811409624312
Jul2019,Skaven,67.8402139796,3,0.21232878385073306
Jul2019,Flesh Eater Courts,52.7166311236,12,1.6054392422548955
