NEW_EVENT_TAG,Sheffield Slaughter,22 Feb 2020,5
Luke Morton,Idoneth Deepkin
JP Stevens,Ossiarch Bonereapers
Joe Purcell,Cities of Sigmar
Andy Hughes,Fyreslayers
Gabe Huddlestone,Big Waaagh
Liam Jordan,Ossiarch Bonereapers
Mark Wildman,Disciples of Tzeentch
Chris Green,Flesh Eater Courts
James Boots,Mawtribes
James Williams,Maggotkin of Nurgle
Mike Stuart,Fyreslayers
Matt Robertson,Mawtribes
Joshua McHale,Fyreslayers
Tony Moore,Legions of Nagash
Nick Thompson,Cities of Sigmar
Ceri Robson,Nighthaunt
James Tinsdale,Idoneth Deepkin
Lee Bromley,Mawtribes
Tom Fretwell,Idoneth Deepkin
Daniel Jones,Disciples of Tzeentch
Ben Smith,Kharadron Overlords
Simon Eccles,Ossiarch Bonereapers
Adam Hazelwood,Cities of Sigmar
Greg Shelton,Flesh Eater Courts
Christian Moore,Ossiarch Bonereapers
Alex Bruce,Kharadron Overlords
Tom Bell,Big Waaagh
Ben van Buul,Hosts of Slaanesh
Declan Waters,Big Waaagh
James Hobbs,Seraphon
Stephen Follows,Mawtribes
Tim Fisher,Disciples of Tzeentch
Jj Cropley,Cities of Sigmar
Nigel Bartlett,Mawtribes
Thomas Waller,Mawtribes
Keith Ball,Ossiarch Bonereapers
Peter Humpage,Idoneth Deepkin
Liam Alford,Sylvaneth
Tim Unwin,Cities of Sigmar
Mike Thomas,Mawtribes
John Dale,Skaven
Seb Donley,Idoneth Deepkin
Ben Bailey,Ironjawz
Gaz Hughes,Blades of Khorne
Colin Mather,Ossiarch Bonereapers
Simon Partridge,Mawtribes
Andy Davies,Blades of Khorne
Jon Green,Disciples of Tzeentch
Vitto Manetti,Disciples of Tzeentch
Nick Peart,Mawtribes
Daniel Arnold,Idoneth Deepkin
Miles Hewitt,Skaven
Paul Marshallsay,Disciples of Tzeentch
James Powell,Slaves to Darkness
Tom Blaxall,Gloomspite Gitz
Sam Watson,Flesh Eater Courts
David Noonan,Ossiarch Bonereapers
Dan Heelan,Sylvaneth
Reece West,Ironjawz
Lee Kay,Maggotkin of Nurgle
Tom Roberts,Blades of Khorne
Paul Haley,Daughters of Khaine
John Martin,Sylvaneth
Sophie Smith,Sylvaneth
Ben Price,Seraphon
Declan McKitrich,Blades of Khorne
Nigel Barham,Disciples of Tzeentch
Steve Wren,Slaves to Darkness
Thomas Lawler,Maggotkin of Nurgle
Adam Sinclair,Skaven
Travis Kelly,Slaves to Darkness
Andrew Thompson,Cities of Sigmar
Stuart Hodges,Gloomspite Gitz
Ian Howarth,Flesh Eater Courts
Gareth Parfitt,Disciples of Tzeentch
Tom Healey,Idoneth Deepkin
Jamie Muscroft,Gloomspite Gitz
Tim Pearce,Stormcast Eternals
Dan Bradshaw,Big Waaagh
Max Barton,Idoneth Deepkin
