NEW_EVENT_TAG,Dorset Doggers Invitational,26 Jun 2018,5
Richard Morley,Legion of Blood
Chris Tomlin,Ironjawz
Steve Curtis,Grand Host of Nagash
Aaron Bailey,Legion of Night
Michael Wilson,Hosts of Slaanesh
Matt Lyons,Disciples of Tzeentch
Ricky Mee,Grand Host of Nagash
Gary Hennessey,Maggotkin of Nurgle
Carl Smith,Maggotkin of Nurgle
William Philpott,Disciples of Tzeentch
Liam Cook,Daughters of Khaine
Richard Buckler,Daughters of Khaine
Johnathon Pano Kyprianidis,Blades of Khorne
Terry Pike,Maggotkin of Nurgle
Russ Veal,Legion of Sacrement
Matthew Arnold,Flesh Eater Courts
James Eveleigh,Brayherd
Ben Diesel,Disciples of Tzeentch
Les Martin,Idoneth Deepkin
David Fulbrook,Maggotkin of Nurgle
Paul Petford,Sylvaneth
Steve Hursell,Ironjawz
James Warth,Sylvaneth
Tom Hewitt,Beastclaw Raiders
Kieran Harper,Kharadron Overlords
Patrick O'Sullivan,Stormcast Eternals
Jenny Lyons,Stormcast Eternals
Mark Mitzman,Ironjawz
Steven Phillips,Beastclaw Raiders
Matt Clarke,Legion of Blood
Paul Buckler,Warherds
Wayne Holt,Chaos
Ben Smith,Destruction
Steve Foote,Destruction
