NEW_EVENT_TAG,War in the Mortal Realms 4,13 Apr 2019,3
Matthew Gouldesbrough,Idoneth Deepkin
Sam Loving,Stormcast Eternals
Ben Murphy,Grand Host of Nagash
Dan Comeau,Blades of Khorne
Adam Cunis,UNKNOWN_ARMY
Owyn Abram,Legion of Blood
Benjamin Savva,Daughters of Khaine
Owen Jackson,Sylvaneth
Vincent Chan,Blades of Khorne
Teck Loy,Idoneth Deepkin
Laurie H,Blades of Khorne
Sherif Aziz,Stormcast Eternals
Joshua Jenkins,Grand Host of Nagash
Dave Carter,Nighthaunt
Lee Whitely,Blades of Khorne
Chris Francis,Sylvaneth
Maxime Julian,Stormcast Eternals
Sebastian Del Monte,Gloomspite Gitz
Obaid Bin,Stormcast Eternals
Jake Powis,Sylvaneth
Johnny Armstrong,Skaven
Ben Gomm,Nighthaunt
Neil Samuels,Destruction
Matthew Walker,Maggotkin of Nurgle
