NEW_EVENT_TAG,Rage of Sigmar,13 Jul 2019,5
Daniil Osudin,Disciples of Tzeentch
Benjamin Savva,Legion of Grief
Sam Loving,Stormcast Eternals
Matthew Gouldesbrough,Seraphon
Martjin Zuidema,Stormcast Eternals
John Burgess,Blades of Khorne
Leo Rautomen,Ironjawz
Ben Murphy,Grand Host of Nagash
Sam Parish,Flesh Eater Courts
Nick Featherstone,Idoneth Deepkin
Daniel Ryan,Skaventide
Eric Hoerger,Hedonites of Slaanesh
Joshua Jenkins,Grand Host of Nagash
Teck Loy,Legion of Night
Thomas Lemoine,Flesh Eater Courts
Tom Gilboy,Idoneth Deepkin
James Houston,Grand Host of Nagash
Ralph Hughes,Order
Chris Francis,Sylvaneth
Matthew Walker,Hedonites of Slaanesh
Alex Clark,Legion of Blood
Sam Elgar,Legion of Grief
Charles Hollom,Beasts of Chaos
Dave Carter,Legion of Grief
Ross McGowan,Hedonites of Slaanesh
Des Brennan,Legion of Grief
Simon Froley,Devoted of Sigmar
Stephen Follows,Ironjawz
Wil Johnson,Blades of Khorne
Thomas Hamilton,Disciples of Tzeentch
