NEW_EVENT_TAG,Bloodshed In The Realms,31 Aug 2019,3
Laurie H,Sylvaneth
Daniel Ryan,Skaventide
Martin Clarke,Skaventide
Darron Styles,Seraphon
Alex Jones,Skaventide
Benjamin Savva,Skaventide
Mark Curtis,Sylvaneth
Myles Mulkerrins,Ironjawz
Angus Brain,Stormcast Eternals
Neil Samuels,Hedonites of Slaanesh
Bryn Roberts,Sylvaneth
Owen Jackson,Sylvaneth
Matt Rogers,Skaventide
Barry Hall,Disciples of Tzeentch
Liam Prendergast,Skaventide
Matt Ainge,Gloomspite Gitz
Umar Ali,Legion of Blood
Johnny Armstrong,Skaventide
Jack Davenport,Stormcast Eternals
Carl Hewson,Gloomspite Gitz
