NEW_EVENT_TAG,Krigsluntans Grandiosa Turnering 2019,23-11-2019,5
Tomas Vifell,Fredrik Andersson,Fredrik Andersson,Jesper melander,Fredrik Andersson,Johan Börjesson,Fredrik Andersson,Rasmus Nilsen,Fredrik Andersson,Lars stålkäft Lindholm
Dennis Brännvall,Jonas Paro,Samuel Jansson,Dennis Brännvall,Dennis Brännvall,Mikael Isaksson,Dennis Brännvall,UlfErling,Dennis Brännvall,Adam Sääf
Jesper melander,Anttu,Fredrik Andersson,Jesper melander,Jesper melander,Erik Sala,Jesper melander,Martin Vestin,Jesper melander,Pontus Krontoft
Tim Sköld,Jonas Rådemar,Jonas Rådemar,David Bredenberg,Jonas Rådemar,Craig Turner,Jonas Rådemar,Mikael Magnusson,Jonas Rådemar,Alfred Granberg
Jonas Fredriksson,David Bredenberg,Jonas Fredriksson,Kimmo Kokkarinen,Adam Janson,Jonas Fredriksson,Jonas Fredriksson,Henrik Fridström,Jonas Fredriksson,Adam Ardbäck
Andreas "Anjo" Johansson,Mikael Isaksson,Andreas "Anjo" Johansson,Björn Malmborg,Andreas "Anjo" Johansson,Mattias hartzell,Andreas "Anjo" Johansson,Gustav Åkman,Dennis Palmkvist,Andreas
Alexander Hansen,Sebastian Isheden,Adam Janson,Alexander Hansen,Alexander Hansen,Jonas Paro,Alexander Hansen,Simon Selberg,Alexander Hansen,Andreas johansson borås
Andreas Raland,Lars stålkäft Lindholm,Tomas Vifell,Andreas Raland,Andreas Raland,Samuel Jansson,Andreas Raland,Tim Lundkvist,Andreas Raland,Alexander Örtensjö
Samuel Jansson,Sebastian Hedberg,Samuel Jansson,Dennis Brännvall,Andreas Raland,Samuel Jansson,Samuel Jansson,Anttu,Samuel Jansson,Anders Ågerfalk
Aron Törnqvist,Johan Börjesson,Tim Sköld,Aron Törnqvist,Aron Törnqvist,robindjusberg,Aron Törnqvist,David Morgenstern,Aron Törnqvist,Andreas Angermund
Martin Nygren,Martin Vestin,Martin Nygren,UlfErling,Robin Lundkvist,Martin Nygren,Martin Nygren,Patrik Andersson,Martin Nygren,Olof Myrehed
Erik Sala,Craig Turner,Rasmus Nilsen,Erik Sala,Jesper melander,Erik Sala,Erik Sala,Marcus Hagberg,Erik Sala,Gustav Åkman
Rasmus Nilsen,Jonathan Snygg,Rasmus Nilsen,Erik Sala,Rasmus Nilsen,Adam Sääf,Fredrik Andersson,Rasmus Nilsen,Rasmus Nilsen,Anton Ullvin
Simon Selberg,Mathias Ortlieb,Simon Selberg,Dan Alf,Sebastian Isheden,Simon Selberg,Alexander Hansen,Simon Selberg,Simon Selberg,Tim Strömqvist
Mikael Magnusson,Aleksandar Zekovski,Johan Börjesson,Mikael Magnusson,Mikael Magnusson,Frederik Denkvist,Jonas Rådemar,Mikael Magnusson,Mikael Magnusson,Morten Winkel
Henrik Fridström,Pontus Krontoft,Henrik Fridström,Patrik Andersson,Rafael Pérez,Henrik Fridström,Jonas Fredriksson,Henrik Fridström,Henrik Fridström,Johan Svedlund
Dennis Brännvall,Jonas Paro,Jonas Paro,Linus Sjöström (thankee),Alexander Hansen,Jonas Paro,Jonas Paro,Sebastian Isheden,Jonas Paro,Rafael Pérez
Adam Janson,Lillen Svensson,Lillen Svensson,robindjusberg,Tomas Vifell,Lillen Svensson,Lillen Svensson,Aleksandar Zekovski,Lillen Svensson,Fredrik hartzell
Dennis Palmkvist,Daniel Martinell,Daniel Martinell,Albin Kellqvist,Daniel Martinell,Hugo Svanborg,Tomas Vifell,Daniel Martinell,Daniel Martinell,Folke Byfors
Adam Sääf,Andreas Angermund,Adam Sääf,Niklas jansson,Rasmus Nilsen,Adam Sääf,Adam Sääf,Clemens Lange,Dennis Brännvall,Adam Sääf
Linus Sjöström (thankee),Marcus Pettersson,Jonas Paro,Linus Sjöström (thankee),Linus Sjöström (thankee),Niklas jansson,Linus Sjöström (thankee),Erik Sundberg,Gustaf Sundin,Linus Sjöström
Morten Winkel,Robin Lundkvist,Morten Winkel,Erik Sundberg,Ludvig Palmquist,Morten Winkel,Morten Winkel,Fredrik hartzell,Mikael Magnusson,Morten Winkel
Jesper melander,Anttu,Anttu,Mattias Nordin,Anttu,Vilhelm Stokstad,Samuel Jansson,Anttu,Anttu,Sandor Henriksson Andersson
Anders Gustavsson,Albin Kellqvist,Anders Gustavsson,Frederik Denkvist,Dennis Palmkvist,Anders Gustavsson,Anders Gustavsson,Michael A,Sebastian Hedberg,Anders Gustavsson
Andreas "Anjo" Johansson,Mikael Isaksson,Mikael Isaksson,Robin Slätt,Dennis Brännvall,Mikael Isaksson,Mikael Isaksson,Martin Dahbo,Mikael Isaksson,Clemens Lange
Marcus Hagberg,Björn Malmborg,Sebastian Isheden,Marcus Hagberg,Marcus Hagberg,Gustaf Sundin,Erik Sala,Marcus Hagberg,Marcus Hagberg,Jakob Takanen
Aron Törnqvist,Johan Börjesson,Johan Börjesson,Mikael Magnusson,Fredrik Andersson,Johan Börjesson,Johan Börjesson,Mathias Ortlieb,Johan Börjesson,Vilhelm Stokstad
Robin Slätt,Robert Steneholm,Mikael Isaksson,Robin Slätt,Tim Sköld,Robin Slätt,Robin Slätt,Petter Myrehed,Robin Slätt,Ludvig Palmquist
Samuel Jansson,Sebastian Hedberg,Sebastian Hedberg,Martin Dahbo,Sebastian Hedberg,Robert Steneholm,Mattias Nordin,Sebastian Hedberg,Sebastian Hedberg,Anders Gustavsson
Andreas Raland,Lars stålkäft Lindholm,Lars stålkäft Lindholm,Ludvig Palmquist,Lars stålkäft Lindholm,Tim Lundkvist,Lars stålkäft Lindholm,Andreas johansson borås,Fredrik Andersson,Lars stålkäft Lindholm
Jonas Fredriksson,David Bredenberg,Jonas Rådemar,David Bredenberg,David Bredenberg,Mattias Nordin,David Bredenberg,Frederik Denkvist,David Bredenberg,Mattias hartzell
Rafael Pérez,Mattias Nordin,Jonathan Snygg,Rafael Pérez,Rafael Pérez,Henrik Fridström,Rafael Pérez,Folke Byfors,Jonas Paro,Rafael Pérez
Kimmo Kokkarinen,Ludvig Palmquist,Jonas Fredriksson,Kimmo Kokkarinen,Kimmo Kokkarinen,Pontus Krontoft,Kimmo Kokkarinen,Andreas Angermund,Aleksandar Zekovski,Kimmo Kokkarinen
Hugo Svanborg,robindjusberg,Hugo Svanborg,Gustav Åkman,Daniel Martinell,Hugo Svanborg,Hugo Svanborg,Adam Ardbäck,Mattias Nordin,Hugo Svanborg
Petter Myrehed,Tim Lundkvist,Petter Myrehed,johan skoglund,Björn Malmborg,Petter Myrehed,Robin Slätt,Petter Myrehed,Petter Myrehed,Kim Ekström
Alexander Hansen,Sebastian Isheden,Sebastian Isheden,Marcus Hagberg,Sebastian Isheden,Simon Selberg,Jonas Paro,Sebastian Isheden,Sebastian Isheden,Jonathan Snygg
Martin Nygren,Martin Vestin,Martin Vestin,Mathias Ortlieb,Martin Vestin,Dan Alf,Jesper melander,Martin Vestin,Martin Vestin,Kennie Henriksson
Erik Sala,Craig Turner,Craig Turner,Aleksandar Zekovski,Jonas Rådemar,Craig Turner,Craig Turner,Jesper Nordqvist,Craig Turner,Erik Sundberg
UlfErling,Martin Dahbo,Martin Nygren,UlfErling,UlfErling,Kennie Henriksson,Dennis Brännvall,UlfErling,UlfErling,Regin Olsen
