NEW_EVENT_TAG,Sheffield Slaughter,24 Feb 2019,5
Dan Bradshaw,Beasts of Chaos
Ben Johnson,Flesh Eater Courts
James Tinsdale,Idoneth Deepkin
Tony Moore,Flesh Eater Courts
Bryan Carmichael,Order
Andrew Lewis,Legions of Nagash
Jonny Statham,Skaventide
John Dale,Skaventide
Andy Hughes,Legion of Sacrement
Steve Curtis,Flesh Eater Courts
Mark Wildman,Beasts of Chaos
Tom Mawdsley,Skaventide
Dan George,Hosts of Slaanesh
Christian Moore,Legion of Sacrement
Nick Thompson,Skaventide
Alan Witherden,Legions of Nagash
Ben Curry,Daughters of Khaine
Liam Jordan,Nighthaunt
Max Barton,Stormcast Eternals
Simon Eccles,Flesh Eater Courts
Paul Marshallsay,Idoneth Deepkin
Tom Fretwell,Sylvaneth
Lee Bromley,Flesh Eater Courts
Byron Orde,Order
Tom Bell,Ironjawz
Paul Haley,Daughters of Khaine
Alex Jones,Legion of Blood
Colin Mather,Hosts of Slaanesh
Angus Brain,Beasts of Chaos
Adam Clark,Legions of Nagash
James Bedford,Stormcast Eternals
Alex Bruce,Order
Seb Donley,Idoneth Deepkin
Declan McKitrich,Legion of Blood
Peter Humpage,Flesh Eater Courts
Thomas Waller,Stormcast Eternals
Joel Smith,Maggotkin of Nurgle
Simon Partridge,Beasts of Chaos
Nick Peart,Seraphon
Sam Watson,Legions of Nagash
James Boots,Gloomspite Gitz
Ben Booker,Skaventide
James Williams,Ironjawz
Michael Thomas,Legion of Blood
Adam Sinclair,Stormcast Eternals
Jj Cropley,Skaventide
Martin Clarke,Maggotkin of Nurgle
Kyle Edwards,Stormcast Eternals
Ben Cronin,Beasts of Chaos
Tim Unwin,Blades of Khorne
Jon Green,Stormcast Eternals
Pete Bradley,Legion of Sacrement
Simon Bradbury,Skaventide
Declan Waters,Gloomspite Gitz
Tim Fisher,Gloomspite Gitz
James Powell,Beasts of Chaos
Adam Hazelwood,Nighthaunt
Nigel Barham,Disciples of Tzeentch
Nigel Chorlton,Sylvaneth
Miles Hewitt,Skaventide
Callum Watson,Ironjawz
James Hobbs,Seraphon
James Thompson,Sylvaneth
Wayne Kemp,Skaventide
Steve Wren,Maggotkin of Nurgle
Nigel Bartlett,Gutbusters
Adam Hall,Fyreslayers
Ade Thompson,Beasts of Chaos
Reece West,Stormcast Eternals
Matt Shepperson,Destruction
Alun Haines,Daughters of Khaine
Jane Slater,Seraphon
Thomas Lawler,Idoneth Deepkin
Keith Ball,Legions of Nagash
Joe Purcell,Stormcast Eternals
Scott Harmon,Gutbusters
Gaz Hughes,Blades of Khorne
Jack Burbidge,Ironjawz
Adrian McWalter,Chaos
Tom Bridges,Stormcast Eternals
