Jan2020,Disciples of Tzeentch,73.07381704253123,20,1.6546441669537773
Jan2020,Mawtribes,43.701072696304806,24,0.9681866308840769
Jan2020,Idoneth Deepkin,68.8566051360077,13,1.2677936773427554
Jan2020,Slaves to Darkness,48.08034232037928,12,1.394118520241024
Jan2020,Ossiarch Bonereapers,64.30373739748843,21,1.1600183830484871
Jan2020,Fyreslayers,65.08646174910383,9,1.0923640079011439
Jan2020,Nighthaunt,41.827391597240485,5,1.3693962235056996
Jan2020,Flesh Eater Courts,40.64329343891626,9,0.6338529685203802
Jan2020,Ironjawz,42.115334100109024,21,1.036224792847879
Jan2020,Bonesplitterz,54.469195816260125,7,1.3641113518730956
Jan2020,Kharadron Overlords,45.925477977305334,7,0.9492650839958929
Jan2020,Hosts of Slaanesh,57.95439817193742,9,1.2165750156767634
Jan2020,Skaven,23.023532692995634,4,0.26491253795604314
Jan2020,Cities of Sigmar,41.839919275666965,15,0.625776924267791
Jan2020,Tomb Kings,58.65776011415509,1,1.0017815492859228
Jan2020,Stormcast Eternals,36.78396565531236,13,1.0014571042697427
Jan2020,Blades of Khorne,22.464460722555614,4,0.44666467411042265
Jan2020,Hedonites of Slaanesh,15.090577173893518,3,0.08591055480494166
Jan2020,Gloomspite Gitz,33.6050344123482,10,0.6974412420104804
Jan2020,Seraphon,49.16474994540494,4,1.1892871672431222
Jan2020,Legions of Nagash,11.028761025285133,1,0.2096175338508176
Jan2020,Sylvaneth,47.29345507986014,8,0.8664114929897725
Jan2020,Maggotkin of Nurgle,41.71127042091344,7,0.6169959649814765
Jan2020,Daughters of Khaine,70.84520254995054,5,1.1477580455882337
Jan2020,Khorne Bloodbound,41.05977200245196,7,0.46931036148164146
Jan2020,Big Waaagh,39.3725284620395,7,0.49614532848932447
Jan2020,Grand Host of Nagash,30.910527444299312,4,0.2699893396232967
Jan2020,Order,58.289535293162835,2,1.3869019410988068
Jan2020,Skaventide,50.45734757849901,4,0.9242504876928282
Jan2020,Beasts of Chaos,33.06356398588304,5,0.9352713018289669
Jan2020,Legion of Night,48.51210519970342,2,0.9709384210484291
Jan2020,Legion of Grief,20.55470718543311,1,0.3809831701979087
Jan2020,Wanderers,6.2039127349067265,1,0.20690227861223975
Jan2020,Tempests Eye,83.0096193857658,1,3.0
Jan2020,Hammerhal,78.68254291283617,1,1.0
Jan2020,Hallowheart,59.43062172477143,1,1.8141272519189555
Dec2019,Bonesplitterz,58.00308030917889,3,1.3387547459957194
Dec2019,Blades of Khorne,52.688891445284604,7,1.3629394070230243
Dec2019,Hosts of Slaanesh,59.95852806192087,4,1.060869900789362
Dec2019,Skaventide,63.98557077180781,1,1.0812601248098015
Dec2019,Ossiarch Bonereapers,63.49669463074392,11,0.9773215883010259
Dec2019,Cities of Sigmar,49.22026665252967,11,1.1694941860614838
Dec2019,Mawtribes,39.20060434442381,7,0.9434078517938639
Dec2019,Legion of Azgorh,44.08403846710837,2,0.8989822578894777
Dec2019,Stormcast Eternals,14.497442014884516,10,0.3250997611715378
Dec2019,Fyreslayers,14.3090214639383,1,0.2545501832846689
Dec2019,Big Waaagh,62.08842128029942,7,1.1164283139778859
Dec2019,Idoneth Deepkin,61.65276115573693,3,1.4335059321773211
Dec2019,Gloomspite Gitz,33.14764397838882,12,0.7750607541145118
Dec2019,Skaven,66.46015283098943,3,1.953229703322033
Dec2019,Flesh Eater Courts,56.730124002446985,9,1.0405395128408583
Dec2019,Daughters of Khaine,39.474978780368296,2,0.6211133134896415
Dec2019,Grand Host of Nagash,50.0,1,0.9188946700428968
Dec2019,Maggotkin of Nurgle,27.048792932086712,3,0.9132284335381978
Dec2019,Legion of Blood,27.98344635997057,1,0.5493863198152042
Dec2019,Legions of Nagash,95.05285319663518,1,1.9060321857592082
Dec2019,Sylvaneth,44.175743800028606,4,0.8651066950014752
Dec2019,Seraphon,39.18448537757574,2,0.9121290596250587
Dec2019,Legion of Grief,48.54283438576544,2,0.918124023270666
Dec2019,Ironjawz,39.5297924757411,8,0.7349075623547305
Dec2019,Nighthaunt,32.635522028791996,1,0.8910313569097323
Dec2019,Disciples of Tzeentch,12.507193563715019,1,0.23711359485004674
Dec2019,Hedonites of Slaanesh,95.15685596213594,1,1.4898253075419803
Nov2019,Orruk Warclans,58.222527474086995,5,0.9515755582548131
Nov2019,Skaventide,34.40463771697947,8,0.5318514436775652
Nov2019,Hedonites of Slaanesh,68.97453018798161,15,1.3231019711079655
Nov2019,Ossiarch Bonereapers,52.14167672330285,3,1.035837406597138
Nov2019,Order,86.97054828631912,1,2.042277625947011
Nov2019,Cities of Sigmar,45.865529989489076,18,1.0622205481397344
Nov2019,Idoneth Deepkin,54.65452377227136,7,1.1599468613249222
Nov2019,Mawtribes,41.536255504043574,7,1.0057136801495963
Nov2019,Blades of Khorne,40.35448752141195,18,0.7737601383622785
Nov2019,Flesh Eater Courts,49.74131048518568,17,0.99949264554795
Nov2019,Stormcast Eternals,30.919559070512257,15,0.4372920448628645
Nov2019,Kharadron Overlords,5.208127941521953,1,0.11545289314185656
Nov2019,UNKNOWN_ARMY,49.394814680083975,76,1.1455181170385003
Nov2019,Ironjawz,44.90258568593005,13,1.397294619347802
Nov2019,Seraphon,38.871955477318636,11,0.6288780235513317
Nov2019,Sylvaneth,44.02470432447259,9,0.8771940425037926
Nov2019,Gloomspite Gitz,29.147675861445155,14,0.682016779526238
Nov2019,Fyreslayers,36.883909088270656,6,0.4938174240500829
Nov2019,Daughters of Khaine,63.17369678516584,4,0.9822056649609536
Nov2019,Nighthaunt,22.788905327406063,3,0.6127622235106599
Nov2019,Hosts of Slaanesh,70.67788332928852,1,1.3174799046631491
Nov2019,Bonesplitterz,43.73134272722549,5,1.0162699507687325
Nov2019,Skaven,56.596130741046196,12,1.2074244247822574
Nov2019,Disciples of Tzeentch,35.947913076602646,4,0.7299840924341678
Nov2019,Beasts of Chaos,33.680489497736815,5,0.5427863203456232
