NEW_EVENT_TAG,Lagluntan at GoW7,07-09-2019,5
The Tryhards,-,5/0/0
Kommando? Alltid kommando!!!,-,3/1/1
De Fyra Bockarna Bruse,-,3/1/1
Northern Lights,-,3/1/1
In Cold Blood,-,3/0/2
Sillstryparna,-,2/1/2
The Takanens å Pöbeln,-,1/3/1
Kennie and the Kroaks,-,2/1/2
PWL,-,1/3/1
Bottenskrapet,-,2/1/2
Closet Powergamers Anonymous,-,2/0/3
Alliance of the salty Pickles,-,1/2/2
WAAAAAGH!!!!,-,1/1/3
Signhammer,-,1/1/3
6+6=12,-,0/3/2
Belakor med vänner,-,0/1/4
