NEW_EVENT_TAG,A Friendly Bashing Of Heads: The Grand Return,22-02-2020,3
Fredrik Andersson,-,3/0/0
Sebastian Isheden,-,3/0/0
Tomas Vifell,-,2/0/1
Karl Ejnar,-,2/0/1
Gustav Berggren,-,2/0/1
Bubba,-,2/0/1
Gustaf Sundin,-,2/0/1
Björn Malmborg,-,2/0/1
Jesper Nordqvist,-,1/0/2
Robin Slätt,-,1/0/2
David Ejnar,-,1/0/2
Ludvig Palmquist,-,1/0/2
Mattias hartzell,-,1/0/2
Albin Kellqvist,-,1/0/2
André sunebäck,-,0/0/3
Kim Ekström,-,0/0/3
