NEW_EVENT_TAG,Duality of Power,16 Feb 2020,3
Chris Vect,Mawtribes
Paul Thompson,Gloomspite Gitz
Rob Hull,Flesh Eater Courts
Paul Bowden,Fyreslayers
Hugh Wilson,Seraphon
Michael Bradley,Blades of Khorne
James Ogunsakin,Disciples of Tzeentch
Alistair Duggan,Legion of Sacrement
Dean Morrison,Ossiarch Bonereapers
Craig Stobbs,Daughters of Khaine
Player,Gloomspite Gitz
Player,Sylvaneth
James Critchley,Gloomspite Gitz
Joe Battersby,Stormcast Eternals
Chris Naish,Ironjawz
Richard Belshaw,Mawtribes
