NEW_EVENT_TAG,Age of Leapmar,29-02-2020,5
Shaun Tubman,Kharadron Overlords,4/0/1
Matt Watkinson,Disciples Of Tzeentch,4/0/1
Jesse Kearns,Daughters Of Khaine,4/0/1
Alexander Sinclair,Disciples Of Tzeentch,4/0/1
Mitch Harty,Skaven,3/0/2
Kerry Melody,Hosts of Slaanesh,3/0/2
Seth Cook,Ogor Mawtribes,3/0/2
Andrew Hodgson,Hosts of Slaanesh,3/0/2
Tre Winika,Fyreslayers,3/0/2
Jared Angus,Flesh Eater Courts,2/0/3
Regan O\'Halloran,Legion of Blood,2/0/3
Lachlan Ross,Hallowheart,2/0/3
Zane Birkett,Skaven,2/0/3
Nick Stubbe,Gloomspite Gitz,2/0/3
Brendan Dee,Kharadron Overlords,2/0/3
Bo Paterson,Sylvaneth,1/0/4
Shaun Bates,Stormcast Eternals,1/0/4
Michael Stewartt,Kharadron Overlords,0/0/5
