NEW_EVENT_TAG,Warpfire,25 Nov 2017,5
Joe McGough,Stormcast Eternals
Ben Murphy,Stormcast Eternals
Adam Cunis,Order Draconis
Lewis Swan,Khorne Bloodbound
Nico,Fyreslayers
Jack Armstrong,Seraphon
Chris Nielson,Disciples of Tzeentch
Joseph Carr,Stormcast Eternals
Mike Wills,Stormcast Eternals
Steve Curtis,Soulblight
Seb Grose,Order
Ming Lee,Hosts of Slaanesh
Leo Rautomen,Disciples of Tzeentch
George Newbould,Beastclaw Raiders
Owyn Abram,Soulblight
Dave Busse,Kharadron Overlords
James Grant,Seraphon
Tom Bell,Ironjawz
Declan Waynne,Hosts of Slaanesh
Simon Froley,Ironjawz
Jon Green,Sylvaneth
Dan Barwick,Ironjawz
Matthew Sheret,Flesh Eater Courts
Patrick McComas,Pestilence
