NEW_EVENT_TAG,Justice Series Grand Tournament,30-03-2019,5
Michael wilson,Hosts of Slaanesh,5/0/0
Tony Moore,Flesh Eater Courts,5/0/0
Chris Young,Daughters Of Khaine,4/0/1
Nathan Foster,Daughters Of Khaine,4/0/1
GazHolmes,Stormcast Eternals,4/0/1
Jp Stevens,Idoneth Deepkin,4/0/1
Goddammit gary,Kharadron Overlords,4/0/1
James Tinsdale,Idoneth Deepkin,3/1/1
lhw,Sylvaneth,3/1/1
James Chalmers,Stormcast Eternals,3/0/2
Michael Bennett,Blades of Khorne,3/0/2
Andy Lampkin,Moonclan Grots,3/0/2
Rich Hudspith,Skaven,3/0/2
Andy Davies,Maggotkin of Nurgle,3/0/2
Tom Lees,Moonclan Grots,3/0/2
Kyle Brunskill,Order Draconis,3/0/2
Robert Hull,Legions of Nagash,3/0/2
Will Spencer,Stormcast Eternals,3/0/2
Owen Jackson,Sylvaneth,3/0/2
Stuart Millar,Legions of Nagash,3/0/2
Matt Tinsdale,Stormcast Eternals,3/0/2
Jack Spencer,Flesh Eater Courts,2/0/3
Chris Carroll,Skaven,2/0/3
Sam Watson,Flesh Eater Courts,2/0/3
Tom Fildes,Kharadron Overlords,2/0/3
Jack westaway,Disciples Of Tzeentch,2/0/3
Lewis Sloan,Sylvaneth,2/0/3
Aidan Clieve,Maggotkin of Nurgle,2/0/3
Rob Boyce,Ironjawz,2/0/3
Tom Healey,Flesh Eater Courts,2/0/3
Craig Carlton,Ironjawz,2/0/3
Brandon Watkins,Ironjawz,2/0/3
Luke Power,Sylvaneth,2/0/3
Dylan usher,Blades of Khorne,2/0/3
Thomas Waller,Stormcast Eternals,1/0/4
Raja Brothwood,Blades of Khorne,1/0/4
Andrew Thompson,Beastclaw Raiders,1/0/4
Graham Shirley,Moonclan Grots,1/0/4
Ben Baugh,Stormcast Eternals,1/0/4
Mike Hanlon,Maggotkin of Nurgle,1/0/4
Andy Campbell,Skaven,0/0/5
Ian Howarth,Kharadron Overlords,0/0/5
