NEW_EVENT_TAG,Brotherhood,18 Jan 2020,5
Chris Myhill,Ossiarch Bonereapers
Darren Watson,Maggotkin of Nurgle
Ric Myhill,Slaves to Darkness
Nathan Prescott,Gloomspite Gitz
Dan Bradshaw,Cities of Sigmar
Luke Morton,Idoneth Deepkin
James Tinsdale,Idoneth Deepkin
Ritchie McAlley,Disciples of Tzeentch
Steve Curtis,Ossiarch Bonereapers
Jack Armstrong,Cities of Sigmar
Craig Namvar,Fyreslayers
Laurie H,Sylvaneth
Ben Curry,Daughters of Khaine
Bryan Carmichael,Hosts of Slaanesh
Ben Johnson,Seraphon
Liam Cook,Idoneth Deepkin
Adam Hall,Bonesplitterz
Martin Morrin,Khorne Bloodbound
Sam Loving,Stormcast Eternals
Sam Saunders,Maggotkin of Nurgle
Martjin Zuidema,Ossiarch Bonereapers
Simon Cobb,Big Waaagh
Dave Glaysher,Hosts of Slaanesh
Chris Francis,Sylvaneth
Tony Moore,Grand Host of Nagash
Tom Mawdsley,Mawtribes
Russ Veal,Ossiarch Bonereapers
Terry Pike,Khorne Bloodbound
Les Martin,Cities of Sigmar
Byron Orde,Order
Adam Mumford,Idoneth Deepkin
James Grant,Stormcast Eternals
Maxime Julian,Daughters of Khaine
Ralph Hughes,Disciples of Tzeentch
Sebastian Del Monte,Bonesplitterz
Thomas Lemoine,Ironjawz
Alex Bruce,Cities of Sigmar
Andy Hughes,Fyreslayers
Simon Weakley,Skaventide
Marc Brookes,Slaves to Darkness
Owen Jackson,Ossiarch Bonereapers
Simon Eccles,Flesh Eater Courts
Ben Murphy,Daughters of Khaine
Benjamin Savva,Bonesplitterz
Alex Kew,Ossiarch Bonereapers
Matthew Gouldesbrough,Seraphon
Rob Bradley,Skaventide
Marc Wilson,Cities of Sigmar
JP Stevens,Ossiarch Bonereapers
Tom Fretwell,Flesh Eater Courts
William Barton,Gloomspite Gitz
Eric Hoerger,Big Waaagh
Christian Moore,Mawtribes
Max Barton,Idoneth Deepkin
Donal Taylor,Mawtribes
Alex Ley,Fyreslayers
Nick Tolfree,Slaves to Darkness
Simon Froley,Daughters of Khaine
Andrew Burton,Nighthaunt
Adam Cunis,Cities of Sigmar
James Warth,Stormcast Eternals
Mark Mitzman,Ironjawz
Ollie Fox,Mawtribes
Ben Mardle,Kharadron Overlords
John Williams,Khorne Bloodbound
Dan Seymour,Nighthaunt
Michael Wilson,Hosts of Slaanesh
Steve Hursell,Mawtribes
James Eveleigh,Beasts of Chaos
Matthew Arnold,Stormcast Eternals
Mathew Davies,Sylvaneth
Steven Phillips,Ironjawz
Mark Curtis,Kharadron Overlords
Chris Hibbins,Ossiarch Bonereapers
Johnny Armstrong,Skaventide
Angus Brain,Sylvaneth
Dan George,Big Waaagh
Michael Browning,Flesh Eater Courts
Tom Hewitt,Hosts of Slaanesh
Paul Buckler,Kharadron Overlords
Aaron Bailey,Legion of Night
William Philpott,Order
Wayne Rendell,Ironjawz
Matt Lyons,Flesh Eater Courts
Greg Shelton,Ossiarch Bonereapers
Heath Barnes,Bonesplitterz
Carl Smith,Gloomspite Gitz
James Box,Big Waaagh
Daniel Arnold,Idoneth Deepkin
Dave Roberts,Flesh Eater Courts
Joel Smith,Maggotkin of Nurgle
Andrew Lewis,Flesh Eater Courts
Danny Cashman,Kharadron Overlords
James Harding,Ironjawz
Mark Saunders,Mawtribes
Stephen Smith,Gloomspite Gitz
Alex McGee,Legion of Grief
Stuart Hastings,Mawtribes
Gabe Huddlestone,Big Waaagh
Kieron Allender,Grand Host of Nagash
Lewis Swan,Khorne Bloodbound
Thomas Blaxall,Gloomspite Gitz
Laura Bates,Fyreslayers
Matthew Ward,Skaventide
Michael Blatherwick,Stormcast Eternals
Richard Nutter,Mawtribes
Tom Field,Khorne Bloodbound
Tom Newton,Cities of Sigmar
Chris Allison,Maggotkin of Nurgle
Chris Denmark,Mawtribes
Declan Waters,Ironjawz
Pete Allison,Grand Host of Nagash
Rory Searles,Beasts of Chaos
Tom Holmes,Gloomspite Gitz
James Wilson,Khorne Bloodbound
Tim Martin,Slaves to Darkness
Stuart Millar,Big Waaagh
Thomas Richardson,Stormcast Eternals
Dave Cooper,Grand Host of Nagash
Andy Burgess,Cities of Sigmar
Ross Howard,Sylvaneth
Dave Busse,Ironjawz
Patrick McComas,Cities of Sigmar
Mark Tucker,Wanderers
Matt Dawson,Hosts of Slaanesh
Tom Landy,Maggotkin of Nurgle
Jack McQuiggin,Seraphon
Sam Sendell,Ossiarch Bonereapers
Joshua Richards,Cities of Sigmar
Eddie Alcock,Disciples of Tzeentch
Mike Parker,Stormcast Eternals
Ben Richards,Mawtribes
