NEW_EVENT_TAG,Warchief Warpath2,18 Mar 2017,3
Russ Veal,Stormcast Eternals
James Mapson,Disciples of Tzeentch
Robert Sedgeman,Disciples of Tzeentch
Carl Smith,Fyreslayers
Marcus Crawley,Death
Liam Cook,Sylvaneth
Stewart Callander,Destruction
Ian Spink,Bonesplitterz
Dave Roberts,Stormcast Eternals
Ben Malkin,Death
James Box,Destruction
Laurie H,Sylvaneth
Terry Pike,Chaos
Paul Buckler,Sylvaneth
Matt Lyons,Chaos
Michael Browning,Death
Les Martin,Sylvaneth
Liam Simms,Order
Bryan Hatchett,Stormcast Eternals
Matthew Brasier,Destruction
Johnathon Pano Kyprianidis,Chaos
James Brown,Disciples of Tzeentch
Robert Lloyd,Sylvaneth
Mike Burgess,Stormcast Eternals
Dave Knatt,Order
Chris Tomlin,Sylvaneth
Matthew Croad,Chaos
Richard Morley,Death
William Morris,Destruction
Dan Broxholme,Order
Jerry Marshall,Destruction
Adam Petford,Ironjawz
