NEW_EVENT_TAG,TTS 30th May UK,30-05-2020,3
Benjamin Savva,Idoneth Deepkin,3/0/0
Dan Arnold,Idoneth Deepkin,3/0/0
Darren Watson,Cities of Sigmar,3/0/0
Obaid Bin-Nasir,Seraphon,3/0/0
Benjamin Crowe,Disciples Of Tzeentch,2/0/1
Owen Jackson,Blades of Khorne,2/0/1
mathmallow,Sylvaneth,2/0/1
Pietari Jukarainen,Seraphon,2/0/1
Marc Brookes,Maggotkin of Nurgle,2/0/1
Anttu,Mixed,2/0/1
Alexander Sluka,Kharadron Overlords,2/0/1
Tyler “Buckets” Pearson,Cities of Sigmar,2/0/1
Benji,Ossiarch Bonereapers,2/0/1
Tim Martin,Cities of Sigmar,2/0/1
Philipp Kartaev,Disciples Of Tzeentch,2/0/1
Adam James,Flesh Eater Courts,1/0/2
Blagan,Beasts of Chaos,1/0/2
Seb Made me Bring this,Slaves To Darkness,1/0/2
Cole Wright,Skaven,1/0/2
JackQuig,Seraphon,1/0/2
Jay Denny,Ossiarch Bonereapers,1/0/2
Greg Shelton,Blades of Khorne,1/0/2
Chris caves,Seraphon,1/0/1
Timothy R Veldhuis,Cities of Sigmar,1/0/2
Jon Keightley,Fyreslayers,1/0/2
Bugi_bugi,Ossiarch Bonereapers,1/0/2
TogII_U_later,Mixed,1/0/2
James Beeden,Seraphon,1/0/2
Fukushim,Skaven,0/0/3
Matthew Gouldesbrough,Seraphon,0/0/2
Scott Baker,Nighthaunt,0/0/3
James Chan Gweynor,Skaven,0/0/3
