22 Aug 2015,47.79024660611137,41.4083873661496,57.94246898741254
29 Aug 2015,49.03445542983316,43.36918710079468,55.82567756894208
13 Sep 2015,43.27965213163112,33.354724860130034,53.71950887066113
07 Nov 2015,47.11933585808823,40.3520740912531,52.07308990196514
08 Nov 2015,45.761258972850904,36.220810213913104,56.24715127792545
15 Nov 2015,47.640080553984454,38.70898721593914,54.376252270274826
21 Nov 2015,50.910784921095264,37.71929146698996,63.3997683863064
05 Dec 2015,44.42676223353913,41.992896666939714,48.471980482296246
13 Dec 2015,44.36294479888839,41.891592046183334,46.7970111802345
06 Feb 2016,44.18458664320633,41.7873715345374,45.738802919990746
20 Feb 2016,48.43323065459805,35.287617730552384,59.03551480618664
05 Mar 2016,44.48871472903894,41.773819613147964,49.73991850129582
12 Mar 2016,44.32387046731205,41.70495776311678,49.98186501199915
19 Mar 2016,43.57115282608388,42.12246351860849,43.94771274724921
20 Mar 2016,44.095959161939646,42.19569873515208,46.82552695388958
09 Apr 2016,44.61289897978613,42.32751280530739,50.34270572238448
05 Jun 2016,44.151462211612056,42.022082741936785,49.03911713829356
26 Jun 2016,43.06786277337137,41.951722829786384,43.757569499781084
02 Jul 2016,44.227816455190364,42.21071135488031,48.232244369380496
16 Jul 2016,43.11514880111796,42.64748632977765,43.16538570416186
06 Aug 2016,43.65482077929518,42.849446928826254,43.27711120031695
07 Aug 2016,43.576148682926984,42.94025624944001,43.65418116037782
10 Sep 2016,44.03988811145338,43.50686532602659,43.809640599184206
21 Sep 2016,44.0788341700022,43.23802558513678,46.131826709606656
24 Sep 2016,43.85583092584892,42.66820958314263,45.97130224843402
02 Oct 2016,43.432454086222684,41.97285031213841,44.507553319815095
23 Oct 2016,43.23406741161309,41.309135229220736,44.50097889922494
17 Nov 2016,42.913435810646845,42.63834362061034,44.58360657863693
25 Nov 2016,41.484430508238,41.28519678137281,47.02071333257268
25 Nov 2016,43.60210168100438,41.293760708008406,47.94204543845707
10 Dec 2016,43.64904983534314,41.60063867369103,44.83217364470684
21 Dec 2016,43.72402101149229,41.64021518945723,46.36059055620666
14 Jan 2017,42.33884522200771,41.249528547484005,46.221086329889026
21 Jan 2017,41.02360048383191,39.99263985409718,46.945255712972155
21 Jan 2017,43.56904752406962,41.804150423562035,45.20945377533646
28 Jan 2017,43.03506333964884,40.033385116028064,44.702761497674764
11 Feb 2017,42.13019208040431,39.916229663039175,43.13099510352839
25 Feb 2017,42.6180282350882,40.728188698795236,44.985123892299235
11 Mar 2017,45.49095008324096,41.927671100279355,50.78489905097296
12 Mar 2017,43.62120857731068,41.47605718481017,45.279033384510655
18 Mar 2017,45.06998587739774,41.07002747276086,48.57403958356163
25 Mar 2017,44.148607932274196,41.67269287242732,47.17722286528765
26 Mar 2017,44.04445972637435,41.5144979456094,46.90223226537267
30 Mar 2017,44.02974318109718,41.39598382085872,46.88715437045356
01 Apr 2017,44.401245248949394,41.48932618129103,46.01542743773528
08 Apr 2017,44.71891986051358,40.88384695151855,45.975976826034994
13 May 2017,46.74686223868186,44.164819731987016,51.132190112408196
14 May 2017,44.18456974183625,40.51097235798164,46.08424105268687
20 May 2017,43.25174582722786,38.98402717365299,44.80486396102055
21 May 2017,44.42738268004255,38.24395586933078,50.20902045079679
28 May 2017,44.37442070028182,38.80173448874338,51.12275472835157
17 Jun 2017,44.70982865768237,41.27557293258597,50.92682201843351
18 Jun 2017,45.059933437868025,42.03599472561588,46.967606092364925
24 Jun 2017,45.555034835001514,41.33310216516095,47.46169959062258
01 Jul 2017,44.06134095260308,36.98281128648492,47.30279242366972
15 Jul 2017,45.19195471480875,38.026781941998344,50.78556586667676
29 Jul 2017,42.804053953550664,33.73327444634749,46.68245953324149
05 Aug 2017,43.967683921949934,43.54075936320717,46.067331414131786
06 Aug 2017,43.53103568297576,37.02657892864173,49.14984054798305
22 Aug 2017,41.150526245394325,32.39054096586216,47.791457320337045
26 Aug 2017,45.46838721195623,41.428396624337935,52.58759909236867
02 Sep 2017,44.003187310570574,38.92292617266847,49.80694776255084
16 Sep 2017,41.49863535996057,35.85811118170668,45.73330663423961
07 Oct 2017,44.57476191525763,41.277105586223804,49.7855620206402
21 Oct 2017,45.63465675874574,45.92024053589974,49.51947492565278
04 Nov 2017,44.2398644015705,36.09878905324831,50.42053423851253
19 Nov 2017,43.76356400985866,40.201969210578795,48.53536385725331
25 Nov 2017,41.55150789269981,35.307488984393686,51.32894516358124
26 Nov 2017,40.581497264182644,26.986715236913994,51.05629711209612
14 Jan 2018,44.06738140165127,39.582929958900046,50.69295241614322
20 Jan 2018,41.71989952572399,37.19079463848321,46.73792940777287
27 Jan 2018,43.901367516137725,36.46253711002715,51.82641814155209
30 Jan 2018,45.91578060025019,41.15347351883801,50.90696605870332
10 Feb 2018,42.67829314156186,32.490387749691834,52.16475814341203
11 Feb 2018,41.68118302682567,36.714452099133354,49.88222972845823
17 Feb 2018,42.19333965965116,34.65457258502962,50.44924585053444
24 Feb 2018,40.220454991860194,38.44024904183418,41.96463488363181
03 Mar 2018,44.332193827930524,39.28153146704916,52.16863002430189
04 Mar 2018,43.54217791437485,37.38910413138413,50.789052631452606
10 Mar 2018,44.621147457879125,42.518970690118515,50.18507740989515
17 Mar 2018,44.7681012795365,36.504029915403244,53.380067113430634
07 Apr 2018,43.79183916869444,38.51892677779587,51.93888577312375
08 Apr 2018,42.52839760053602,36.63157222086261,50.07061586046544
15 Apr 2018,42.39703355020178,42.30479646079463,42.30479646079463
21 Apr 2018,45.59372200543688,40.35139232756594,50.40278364119354
12 May 2018,46.970939502157904,44.62732360184025,51.8521980397644
19 May 2018,47.8470131165519,38.653255334040765,58.50793859611666
19 May 2018,44.767654312737974,38.69281094006692,51.8450877008559
26 May 2018,37.67460349815166,35.877835342640246,40.602841269586236
