1,gaunt summoner on disc of tzeentch,doom-flayer,1
1,arch-kavalos zandtos,warden king,1
1,sentinels,nagash,0
1,wild riders,dread saurian,0
1,slaughtermaster,hearthguard berzerkers,1
1,dreadlord on black dragon,skitterstrand arachnarok,0
1,lord of change,Arkanaut Admiral,1
1,ratling gun,sneaky snufflers,1
1,bastilodon,auric runemaster,1
1,chaos knights,infernal enrapturess,0
1,mortek crawler,gors,1
1,demigryph knights,ripperdactyl riders,1
1,crypt flayers,lord of blights,0
1,shalaxi helbane,soul grinder,0
1,stormfiends,chaos warriors,1
1,skullgrinder,ogors gluttons,1
1,treelord,skinks,1
1,fell bats,webspinner shaman on spider,0
1,icefall yhetees,reikenor the grimhailer,0
1,Arkanaut Company,korghos khul,0
1,festus,abhorrant ghoul king on royal zombie dragon,0
1,flesh hounds,plague drones,0
1,arch-warlock,khinerai lifetakers,1
1,phoenix guard,sequitors,0
1,master moulder,lord of afflictions,0
1,bladegheist revenants,ardboys,0
1,abhorrant archregent,grey seer on screaming bell,0
1,gobbapalooza,liberators,1
1,akhelian allopexes,firebelly,1
1,bullgors,tempestors,0
1,bladebringer on chariot,dreadspears,1
1,chimera,madcap shamans,1
1,black knights,aetherwings,1
1,knight-vexillor,neferata,0
1,warp-grinder,hellstriders,0
1,desolators,sporesplatta fanatics,1
1,doomseeker,necromancer,1
1,blightkings,verminlord deceiver,0
1,mortisan boneshaper,sloppity bilepiper,0
1,chaos warhounds,lady olynder,0
1,Aether-Khemist,celestar ballista,1
1,knight of shrouds on ethereal steed,astreia solbright,0
1,cairn wraith,fellwater troggoths,0
1,mighty lord of khorne,witch aelves,1
1,auric runesmiter on magmadroth,dreadscythe harridans,1
1,weirdnob shaman,dankhold troggoths,0
1,dragon ogors,lord-celestant on dracoth,1
1,dark riders,coven throne,0
1,slaughterbrute,royal zombie dragon,1
1,kroxigor,lord-aquilor,0
1,bloodsecrator,sisters of the thorn,1
1,skarr bloodwrath,vargheists,1
1,Dirigible,skryre acolytes,1
1,salamanders,slaughter queen,1
1,grimghast reapers,black ark corsairs,1
1,Riggers,poxbringer,0
1,exalted deathbringer,bloodseeker palanquin,0
1,warstomper,huskard on thundertusk,1
1,abhorrant ghoul king on royal terrogheist,rockgut troggoths,1
1,furies,lord of khorne on juggernaut,0
1,changecaster,rotigus,0
1,isharann soulrender,the light of eltharion,0
1,lord kroak,lord-relictor,1
1,runelord,namarti thralls,1
1,lotann,akhelian king,0
1,freeguild outriders,gyrobombers,0
1,wight king,sorceress,1
1,chaos lord on karkadrak,ungor raiders,1
1,cygor,mancrusher,0
1,kurnoth scythe hunters,darkshards,1
1,darkoath chieftain,glaivewraith stalkers,1
1,valkia the bloody,brutes,0
1,vanguard-palladors,crypt ghast courtier,0
1,drakespawn chariots,aspect of the sea,0
1,avatar,rogue idol,0
1,aventis firestrike,skeleton warriors,1
1,alarith stonemage,vorgaroth the scarred,0
1,wrath of khorne bloodthirster,gutter runners,1
1,protectors,saurus guard,1
1,volturnos,bloodthirster of insensate rage,0
1,anointed on frost phoenix,anointed on flame phoenix,1
1,night runners,freeguild crossbowmen,1
1,lord-arcanum on tauralon,bladebringer on hellflayer,1
1,dankhold troggboss,concussors,1
1,tyrant,mannfred,1
1,arkhan the black,loonsmasha fanatics,1
1,bat swarms,sorcerer,0
1,savage orruks,lord-veritant,0
1,kraken-eater,freeguild handgunners,1
1,stonehorn beastriders,mortisan soulreaper,1
1,auric runeson,rat ogors,0
1,megaboss,grey seer,1
1,hurricanum,plague censer bearers,0
1,chaos lord on daemonic mount,viceleader,1
1,ironbreakers,warp lightning cannon,1
1,arch-revenant,wrathmongers,1
1,morbidex twiceborn,beastlord,1
1,longstrike crossbows,Frigate,0
1,chaos lord on manticore,terradon chief,1
1,vampire lord on zombie dragon,gore-gruntas,1
1,dreadblade harrow,loonboss on mangler squigs,0
1,loonboss,mortisan soulmason,1
1,Thunderers,cockatrice,0
1,warchanter,herald of khorne on blood throne,1
1,drycha hamadreth,judicators,1
1,warplock jezzails,evocators on dracolines,0
1,auric hearthguard,Aetheric-Navigator,0
