NEW_EVENT_TAG,Wojna na Północy: 1. Wielka Jatka u Smoka w Lutym - AoS 2k,02-02-2020,0
Aleksander Georgas,-,0/0/0
Filip 'Frodos' Redos,-,0/0/0
Bielik,-,0/0/0
Oskar Mędrzycki,-,0/0/0
Jacek Skoczek,-,0/0/0
Michał Cortez Nadolski,-,0/0/0
Tomasz Sawicki,-,0/0/0
QUETESH,-,0/0/0
Jaras F.,-,0/0/0
Dominik Wrona,-,0/0/0
Przelas,-,0/0/0
Mateusz Kołakowski ,-,0/0/0
Jesion,-,0/0/0
4wmg,-,0/0/0
Laif,-,0/0/0
Artur Łomnicki,-,0/0/0
