NEW_EVENT_TAG,Firestorm Fours,5 Feb 2017,5
Tony Moore,Death
Tom Mawdsley,Chaos
Nigel Chorlton,Destruction
Ric Ellis,Order
Adam Elford,Chaos
Dave Fraser,Death
Chris Appleford,Death
Stewart Callander,Destruction
Tom Loyn,Chaos
Jacob Stojanovic,Order
Marc Brookes,Chaos
Mathew Davies,Death
William Morris,Destruction
James Perrin,Order
Daniel Ford,Death
Mike Porter,Chaos
Paul Berridge,Order
Jimbo Warth,Order
Dan Seymour,Destruction
Mark Mitzman,Destruction
Declan Waters,Destruction
Ian Scovell,Order
Jon Jones,Death
Kristian Robertson,Destruction
Nicholas Ruesink,Death
James Grant,Order
Thomas Lambert,Order
Ben Raven,Death
Chris Nielson,Destruction
Matt Gherardi,Destruction
Ross Howard,Order
Tom Landy,Order
Andrew Lewis,Death
Joel Smith,Chaos
Mark Saunders,Destruction
Stephen Smith,Order
Michael Wendel,Chaos
Claire Harper,Death
Richard Ciereszko,Chaos
Jon Warmington,Order
