NEW_EVENT_TAG,Summer Massacre,17 Jun 2017,3
Steve Sanderson,Disciples of Tzeentch
Thomas Kemp,Stormcast Eternals
Graham Shirley,Death
Richard Hudspith,Chaos
Ian Spink,Bonesplitterz
Ian Crew,Disciples of Tzeentch
Joseph Scott,Ironjawz
Kyle Brunskill,Stormcast Eternals
Matthew Tullock,Chaos
Adam Moffat,Stormcast Eternals
Luke Evans,Death
Sam Reviers,Stormcast Eternals
Stu Bowman,Flesh Eater Courts
Tom McTimoney,Blades of Khorne
Tom Healey,Death
Lee Hamilton,Ironjawz
Adam Purves,Disciples of Tzeentch
Bruce Mcguff,Blades of Khorne
Konnor Wilson,Seraphon
Scott Wall,Order
