NEW_EVENT_TAG,Ulster Warlords,22 Feb 2020,5
Stephen Mitchell,Ossiarch Bonereapers
Neil Montgomery,Idoneth Deepkin
Dean McLaughlin,Cities of Sigmar
Jay Kinsella,Blades of Khorne
Ben Cochrane,Fyreslayers
Colin Cochrane,Daughters of Khaine
David Kane,Kharadron Overlords
Peter Pratt,Maggotkin of Nurgle
Chris Caves Jr,Disciples of Tzeentch
Chris Caves Snr,Daughters of Khaine
Andy Scott,Ironjawz
Ric Myhill,Mawtribes
Craig Morrow,Disciples of Tzeentch
Solomon Morrow,Ossiarch Bonereapers
Hayden McMurray,Ironjawz
John Dorrian,Skaventide
Rik Eiddon,Ironjawz
Colin Ruddell,Idoneth Deepkin
Tom Courtier,Fyreslayers
David Neagle,Ossiarch Bonereapers
Anthony Lewis,Ossiarch Bonereapers
Daniel Harston,Flesh Eater Courts
Janos Szaniszlo,Ironjawz
Mark Carrigher,Fyreslayers
Chris Archibald,Idoneth Deepkin
Chris Nellis,Fyreslayers
Chris Elliot,Skaventide
Will O'Siorain,Cities of Sigmar
Ciaran Smyth,Skaventide
David Smyth,Idoneth Deepkin
Ryan Mollen,Fyreslayers
Kevin Grimes,Kharadron Overlords
Ken Chambers,Flesh Eater Courts
Laura McNeill,Ossiarch Bonereapers
John Twomey,Fyreslayers
Ritchie Sanisteben,Daughters of Khaine
Dave McGowan,Flesh Eater Courts
Michael Wendel,Mawtribes
Andy Farrell,Orruk Warclans
Nathan Sandison,Legion of Sacrement
Lawrence Craven,Flesh Eater Courts
Stuart Hastings,Mawtribes
Rob Wales,Orruk Warclans
Daniel Asensio,Stormcast Eternals
Ross Buchanan,Nighthaunt
Eoin Lennon,Ossiarch Bonereapers
Dave Holohan,Grand Host of Nagash
Len Buchanan,Kharadron Overlords
Barry White,Mawtribes
Evan White,Skaventide
Martin Laughlin,Skaventide
Kev Harrington,Ossiarch Bonereapers
Kieran McParland,Nighthaunt
Brendan McKernan,Skaventide
Tomas Lunney,Maggotkin of Nurgle
Martin Wilson,Fyreslayers
