NEW_EVENT_TAG,Scholey GT,11 Oct 2019,3
Adrian McWalter,Hosts of Slaanesh
Andy Hughes,Hosts of Slaanesh
Simon Eccles,Flesh Eater Courts
John Dale,Cities of Sigmar
Steve Wren,Idoneth Deepkin
John Greene,Cities of Sigmar
Colin Mather,Cities of Sigmar
Liam Alford,Death
