NEW_EVENT_TAG,June Judgement,24 Jun 2017,3
Darren Watson,Order
Michael Wilson,Disciples of Tzeentch
Chris Myhill,Order
Matthew Arnold,Chaos
Steven Ward,Chaos
Steven Phillips,Chaos
Stephen Ray,Chaos
Finn Melton,Stormcast Eternals
Jack Bicknell,Death
James Allen,Flesh Eater Courts
Ric Myhill,Sylvaneth
Greg Westwood,Order
Jake Harding,Stormcast Eternals
Pete Myhill,Chaos
Adam Farmer,UNKNOWN_ARMY
Elliott Haugh,Kharadron Overlords
James Eveleigh,UNKNOWN_ARMY
Louis Patterson,Sylvaneth
Tony Kirby,Bonesplitterz
John Hazard,UNKNOWN_ARMY
Simon Smith,Death
