NEW_EVENT_TAG,Santas Hangover,12 Jan 2019,5
Forrest Wilhoite,Disciples of Tzeentch
Andy Talbot,Stormcast Eternals
Ian Ralph,Stormcast Eternals
Karl Breakspear,Nighthaunt
William Philpott,Disciples of Tzeentch
Adrian Downey,Legion of Sacrement
Joel Smith,Maggotkin of Nurgle
Daniel Arnold,Nighthaunt
Steven Phillips,Sylvaneth
Jacob Stojanovic,Hosts of Slaanesh
Marc Brookes,Clan Pestilens
Matthew Croad,Stormcast Eternals
Andrew Lewis,Flesh Eater Courts
Ian Gilmore,Ironjawz
Greg Shelton,Sylvaneth
William Morris,Legion of Sacrement
Jenny Lyons,Nighthaunt
James Eveleigh,Beasts of Chaos
Will Hardy,Stormcast Eternals
Jay Smith,Blades of Khorne
