NEW_EVENT_TAG,New Dawn,5 Mar 2016,5
Russ Veal,Chaos
Stephen Follows,Death
Kieran Harper,Destruction
Paul Buckler,Chaos
John Brock,Chaos
Gary Fisher,Chaos
Ricky Mee,Destruction
Gary Hennessey,Death
Matt Clarke,Order
Robert Sedgeman,Order
Liam Cook,Chaos
Zak Gregory,Order
Daniel Ford,Death
Johnathon Pano Kyprianidis,Chaos
Tim Fisher,Chaos
Matt Lyons,Chaos
Terry Pike,Chaos
Ben Diesel,Death
Oliver Mew,Destruction
Patrick O'Sullivan,Destruction
Sam Davies,Chaos
John Brock,Chaos
Andy Talbot,Order
Adam Elford,Chaos
Adam Davison,Death
Aaron Bailey,Destruction
Rob Nightingale,Chaos
James Mapson,Order
