NEW_EVENT_TAG,Warpath,19 May 2018,3
Paul di Duca,Clan Skryre
Greig Summers,Maggotkin of Nurgle
Mike Callaghan,Stormcast Eternals
Leigh Martin,Daughters of Khaine
David Nemeth,Fyreslayers
Matt Rennie,Fyreslayers
Ross Joyce,Bonesplitterz
Liam Watts,Maggotkin of Nurgle
Adam Martin,Maggotkin of Nurgle
John Connelly,Clan Skryre
Kevin Low,Grand Host of Nagash
Darren Kneller,Maggotkin of Nurgle
Jamie Ferguson,Kharadron Overlords
Richard Strachan,Stormcast Eternals
Phil King,Daughters of Khaine
Calum Todd,Legion of Night
John Craig,Ironjawz
Katalin Fekete,Daughters of Khaine
Michael Hanns,Chaos
Graeme Davidson,Phoenix Temple
Jonathan Forde,Stormcast Eternals
Graham Duffy,Moonclan
Mark Roberts,Ironjawz
Craig Deakin,Seraphon
